ge_qname	ge_hostname	ge_group	ge_owner	ge_job_name	ge_job_number	ge_account	ge_account_prio	tmp_submission_time	tmp_start_time	tmp_end_time	ge_failed	ge_exit_status	ge_ru_wallclock	ge_ru_utime	ge_ru_stime	ge_ru_maxrss	ge_ru_ixrss	ge_ru_ismrss	ge_ru_idrss	ge_ru_isrss	ge_ru_minflt	ge_ru_majflt	ge_ru_nswap	ge_ru_inblock	ge_ru_oublock	ge_ru_msgsnd	ge_ru_msgrcv	ge_ru_nsignals	ge_ru_nvcsw	ge_ru_nivcsw	ge_project	ge_department	ge_granted_pe	ge_slots	ge_task_number	ge_cpu	ge_mem	ge_io	ge_category	ge_iow	ge_pe_taskid	ge_maxvmem	ge_arid	tmp_ar_submission_time	ge_submission_time	ge_start_time	ge_end_time	ge_ar_submission_time
production	cn4-88.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152110	sge	0	1392314832	1392905591	1392905621	0	0	30	27	3	1321188	0	0	0	0	349995	17	0	851624	199920	0	0	0	0	2343	NONE	defaultdepartment	NONE	1	0	31	491	3	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17544454144	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:41	2014-06-17 22:52:41
production	cn3-250.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152111	sge	0	1392314832	1392905591	1392905616	0	0	25	26	3	1532248	0	0	0	0	405594	11	0	209872	158376	0	0	0	0	3892	NONE	defaultdepartment	NONE	1	0	29	458	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17619607552	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:36	2014-06-17 22:52:41
production	cn6-19.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152112	sge	0	1392314832	1392905591	1392905619	0	0	28	25	3	880216	0	0	0	0	599708	16	0	734072	177288	0	0	0	0	2285	NONE	defaultdepartment	NONE	1	0	28	455	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17612226560	0	0	2014-02-13 13:07:12	2014-02-20 09:13:11	2014-02-20 09:13:39	2014-06-17 22:52:41
production	cn3-216.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152113	sge	0	1392314833	1392905591	1392905614	0	0	23	24	3	2175856	0	0	0	0	893989	10	0	557032	141104	0	0	0	0	1469	NONE	defaultdepartment	NONE	1	0	27	427	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17621864448	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:34	2014-06-17 22:52:41
production	cn6-54.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152114	sge	0	1392314833	1392905591	1392905612	0	0	21	21	2	1061248	0	0	0	0	296649	11	0	530080	141240	0	0	0	0	1593	NONE	defaultdepartment	NONE	1	0	23	362	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17610522624	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:32	2014-06-17 22:52:41
production	cn6-72.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152115	sge	0	1392314833	1392905591	1392905617	0	0	26	22	3	1621984	0	0	0	0	425146	17	0	638536	152336	0	0	0	0	1567	NONE	defaultdepartment	NONE	1	0	25	396	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17543925760	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:37	2014-06-17 22:52:41
production	cn3-246.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152116	sge	0	1392314833	1392905591	1392905612	0	0	21	21	3	2153528	0	0	0	0	563020	17	0	573744	123024	0	0	0	0	3728	NONE	defaultdepartment	NONE	1	0	24	377	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17622941696	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:32	2014-06-17 22:52:41
production	cn5-12.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152117	sge	0	1392314833	1392905591	1392905611	0	0	20	19	2	1318596	0	0	0	0	604188	18	0	486784	114752	0	0	0	0	1570	NONE	defaultdepartment	NONE	1	0	21	340	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17614290944	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:31	2014-06-17 22:52:41
production	cn3-243.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152118	sge	0	1392314833	1392905591	1392905614	0	0	23	22	3	2172364	0	0	0	0	814170	15	0	536584	123096	0	0	0	0	4880	NONE	defaultdepartment	NONE	1	0	25	399	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17694838784	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:34	2014-06-17 22:52:41
production	cn3-242.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152119	sge	0	1392314833	1392905591	1392905613	0	0	22	22	2	1157552	0	0	0	0	330981	5	0	455960	120696	0	0	0	0	4296	NONE	defaultdepartment	NONE	1	0	24	387	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17614516224	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:33	2014-06-17 22:52:41
production	cn3-234.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152120	sge	0	1392314833	1392905591	1392905613	0	0	22	20	2	829756	0	0	0	0	232670	17	0	525768	106672	0	0	0	0	3599	NONE	defaultdepartment	NONE	1	0	22	347	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17552510976	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:33	2014-06-17 22:52:41
production	cn8-41.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152121	sge	0	1392314833	1392905591	1392905610	0	0	19	16	2	983888	0	0	0	0	480058	15	0	400056	87640	0	0	0	0	1728	NONE	defaultdepartment	NONE	1	0	18	273	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17689550848	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:30	2014-06-17 22:52:41
production	cn8-29.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152122	sge	0	1392314833	1392905591	1392905606	0	0	15	15	1	619600	0	0	0	0	213181	20	0	322880	77152	0	0	0	0	1115	NONE	defaultdepartment	NONE	1	0	16	254	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17556037632	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:26	2014-06-17 22:52:41
production	cn3-235.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152123	sge	0	1392314833	1392905591	1392905609	0	0	18	17	2	1113992	0	0	0	0	493759	12	0	330328	75768	0	0	0	0	2782	NONE	defaultdepartment	NONE	1	0	19	297	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17623805952	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:29	2014-06-17 22:52:41
production	cn3-239.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152124	sge	0	1392314833	1392905591	1392905609	0	0	18	17	2	2083576	0	0	0	0	708968	16	0	171504	87080	0	0	0	0	3209	NONE	defaultdepartment	NONE	1	0	20	306	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17623449600	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:29	2014-06-17 22:52:41
production	cn8-35.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152125	sge	0	1392314833	1392905591	1392905605	0	0	14	14	1	668568	0	0	0	0	191525	17	0	385792	69088	0	0	0	0	1629	NONE	defaultdepartment	NONE	1	0	15	240	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17552678912	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:25	2014-06-17 22:52:41
production	cn3-233.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152126	sge	0	1392314833	1392905591	1392905606	0	0	15	16	2	1125804	0	0	0	0	328479	12	0	306360	67312	0	0	0	0	3315	NONE	defaultdepartment	NONE	1	0	18	269	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17555038208	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:26	2014-06-17 22:52:41
production	cn6-56.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152127	sge	0	1392314833	1392905592	1392905605	0	0	13	13	1	843520	0	0	0	0	229992	28	0	237184	55208	0	0	0	0	1101	NONE	defaultdepartment	NONE	1	0	14	210	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17547689984	0	0	2014-02-13 13:07:13	2014-02-20 09:13:12	2014-02-20 09:13:25	2014-06-17 22:52:41
production	cn3-236.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152128	sge	0	1392314833	1392905591	1392905608	0	0	17	15	2	1091512	0	0	0	0	300628	1	0	70048	57888	0	0	0	0	2515	NONE	defaultdepartment	NONE	1	0	16	245	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17612165120	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:28	2014-06-17 22:52:41
production	cn3-241.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152129	sge	0	1392314833	1392905591	1392905605	0	0	14	13	1	593720	0	0	0	0	178717	1	0	45368	46728	0	0	0	0	1989	NONE	defaultdepartment	NONE	1	0	14	218	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17556418560	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:25	2014-06-17 22:52:41
production	cn8-36.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152130	sge	0	1392314833	1392905591	1392905602	0	0	11	10	1	598984	0	0	0	0	170317	1	0	129464	34856	0	0	0	0	684	NONE	defaultdepartment	NONE	1	0	11	166	1	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17556258816	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:22	2014-06-17 22:52:41
production	cn6-84.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152131	sge	0	1392314833	1392905591	1392905611	0	0	20	17	2	1631784	0	0	0	0	560557	11	0	492600	74344	0	0	0	0	1221	NONE	defaultdepartment	NONE	1	0	20	305	2	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17619603456	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:31	2014-06-17 22:52:41
production	cn8-38.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152132	sge	0	1392314833	1392905591	1392905600	0	0	9	10	1	608920	0	0	0	0	177827	1	0	58128	24128	0	0	0	0	881	NONE	defaultdepartment	NONE	1	0	11	160	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17560395776	0	0	2014-02-13 13:07:13	2014-02-20 09:13:11	2014-02-20 09:13:20	2014-06-17 22:52:41
production	cn3-249.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpFiltering	6152133	sge	0	1392314834	1392905591	1392905598	0	0	7	3	0	395252	0	0	0	0	115428	25	0	50808	176	0	0	0	0	703	NONE	defaultdepartment	NONE	1	0	4	46	0	-U production -u lheisler -q production -l h_stack=256M,h_vmem=20G	0	NONE	17545244672	0	0	2014-02-13 13:07:14	2014-02-20 09:13:11	2014-02-20 09:13:18	2014-06-17 22:52:41
production	cn3-136.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_snpsFilterMerge	6152134	sge	0	1392314834	1392905626	1392905649	0	0	23	1	3	1636	0	0	0	0	21835	1	0	2435192	2434672	0	0	0	0	2562	NONE	defaultdepartment	NONE	1	0	4	0	4	-U production -u lheisler -q production -l h_stack=256M	0	NONE	16650240	0	0	2014-02-13 13:07:14	2014-02-20 09:13:46	2014-02-20 09:14:09	2014-06-17 22:52:41
production	cn3-114.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_VariantAnnotatorSNP	6152135	sge	0	1392314834	1392905654	1392918443	0	0	12789	12844	135	2118488	0	0	0	0	3831351	40	0	43296152	2982744	0	0	0	0	528545	NONE	defaultdepartment	NONE	1	0	12979	57109	80	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4734783488	0	0	2014-02-13 13:07:14	2014-02-20 09:14:14	2014-02-20 12:47:23	2014-06-17 22:53:26
production	cn4-101.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_VariantAnnotatorINDEL	6152136	sge	0	1392314834	1392905623	1392914875	0	0	9252	9376	76	2040152	0	0	0	0	15014988	11	0	39207272	712344	0	0	0	0	390355	NONE	defaultdepartment	NONE	1	0	9453	41139	78	-U production -u lheisler -q production -l h_stack=256M,h_vmem=6G	0	NONE	4684562432	0	0	2014-02-13 13:07:14	2014-02-20 09:13:43	2014-02-20 11:47:55	2014-06-17 22:52:59
production	cn3-122.hpc.oicr.on.ca	oicruser	lheisler	gatk_HALT0001.bam_clean_tmp_files	6152137	sge	0	1392314834	1392889687	1392889835	0	0	148	0	0	1476	0	0	0	0	6770	2	0	192	8	0	0	0	0	25	NONE	defaultdepartment	NONE	1	0	0	0	0	-U production -u lheisler -q production -l h_stack=256M	0	NONE	4050944	0	0	2014-02-13 13:07:14	2014-02-20 04:48:07	2014-02-20 04:50:35	2014-06-17 22:52:35
